Ext.1(Strain)	Stress	
%	        N/mm2
34.55875	538.2185
34.55989	538.2289
34.55907	538.2382
34.56027	538.2236
34.56165	538.2366
34.56556	538.2346
34.56482	538.2584
34.5664	538.2724
34.56847	538.2656
34.57047	538.2662
34.57229	538.2811
34.576	538.2713
34.57783	538.2998
34.57883	538.2776
34.58205	538.2796
34.58576	538.304
34.58747	538.288
34.58761	538.2998
34.5896	538.2988
34.5915	538.3335
34.59257	538.3091
34.59561	538.3107
34.59707	538.3304
34.59862	538.3309
34.60162	538.3573
34.60337	538.3578
34.60471	538.3796
34.60438	538.3657
34.60855	538.3738
34.60935	538.3812
34.61235	538.3925
34.6146	538.3899
34.61646	538.3859
34.61946	538.4143
34.62015	538.4014
34.62263	538.4402
34.62535	538.4221
34.62709	538.4045
34.62751	538.42
34.63108	538.4247
34.63191	538.4427
34.63348	538.4496
34.63585	538.4387
34.64122	538.4594
34.6396	538.4583
34.64233	538.48
34.6439	538.476
34.64212	538.4972
34.64449	538.4853
34.64933	538.4687
34.65142	538.4957
34.65389	538.4878
34.65547	538.5101
34.65758	538.5143
34.66091	538.5189
34.66159	538.5231
34.66121	538.5324
34.6642	538.565
34.66637	538.5531
34.6702	538.5707
34.66975	538.546
34.67182	538.565
34.67588	538.5698
34.67518	538.5624
34.67771	538.5899
34.67863	538.5966
34.68361	538.5826
34.68512	538.5858
34.68624	538.593
34.68821	538.6122
34.69129	538.6132
34.69113	538.6205
34.69217	538.6226
34.69614	538.6401
34.69845	538.6309
34.70068	538.6428
34.70237	538.6842
34.70466	538.6697
34.70649	538.6884
34.70654	538.6805
34.70933	538.6801
34.71124	538.6863
34.71389	538.7127
34.71632	538.7059
34.7175	538.6976
34.71855	538.694
34.72231	538.6976
34.7221	538.7096
34.72541	538.7085
34.72675	538.6982
34.73002	538.721
34.73187	538.7411
34.73349	538.736
34.7348	538.7521
34.73678	538.7422
34.74026	538.778
34.74266	538.7671
34.74266	538.7691
34.74461	538.7764
34.74634	538.794
34.75138	538.7822
34.75058	538.7977
34.75388	538.8075
34.75257	538.8148
34.7559	538.8121
34.75889	538.8225
34.76032	538.8204
34.7622	538.822
34.76459	538.838
34.766	538.837
34.76836	538.851
34.76924	538.865
34.77161	538.8448
34.77473	538.8635
34.77432	538.8836
34.7761	538.881
34.77757	538.893
34.78043	538.893
34.7854	538.8785
34.78632	538.8795
34.79556	538.8971
34.79607	538.8795
34.79789	538.9095
34.79504	538.9142
34.79691	538.9303
34.798	538.9261
34.79904	538.9189
34.80168	538.9464
34.8017	538.9432
34.80668	538.9515
34.8033	538.9577
34.81103	538.9608
34.81274	538.9655
34.81311	538.9924
34.80804	538.9722
34.80548	538.9738
34.81299	538.9976
34.8181	538.9955
34.82247	538.9841
34.8255	538.9862
34.82548	539.0002
34.82825	538.9862
34.83024	539.0106
34.83175	539.0193
34.83821	539.0261
34.83816	539.0225
34.83871	539.0504
34.84201	539.053
34.8428	539.081
34.8425	539.0675
34.8462	539.0629
34.84772	539.0768
34.84958	539.0675
34.84898	539.0914
34.85481	539.0872
34.85668	539.0872
34.85717	539.0914
34.86096	539.1074
34.86197	539.0939
34.86302	539.1163
34.86453	539.1235
34.86788	539.1141
34.86836	539.1204
34.87159	539.1343
34.87387	539.1442
34.87624	539.1411
34.87672	539.1654
34.87973	539.1478
34.88008	539.1685
34.88317	539.1582
34.88602	539.1669
34.88248	539.1773
34.89108	539.1872
34.89591	539.1747
34.89543	539.1835
34.89621	539.1841
34.89726	539.1887
34.9012	539.1986
34.89999	539.1965
34.902	539.2064
34.90427	539.2359
34.90571	539.2395
34.90903	539.2302
34.91236	539.2504
34.91269	539.252
34.91302	539.2613
34.9143	539.2654
34.91663	539.2587
34.91911	539.2654
34.92295	539.2753
34.92379	539.267
34.92658	539.2758
34.92971	539.2753
34.92981	539.2924
34.93039	539.2835
34.93272	539.3084
34.93439	539.3141
34.93689	539.3193
34.93999	539.3214
34.94263	539.3535
34.94505	539.3281
34.9449	539.3561
34.94795	539.3374
34.94919	539.3623
34.95233	539.3658
34.95464	539.3623
34.95551	539.3643
34.95521	539.3794
34.96034	539.383
34.96127	539.3851
34.96465	539.3871
34.9658	539.4069
34.9679	539.4146
34.96853	539.4048
34.97048	539.3996
34.97098	539.4442
34.9735	539.4379
34.9749	539.426
34.97648	539.4648
34.97995	539.4343
34.98229	539.4462
34.9835	539.4622
34.9854	539.483
34.98722	539.4669
34.99271	539.4644
34.99122	539.4789
34.99488	539.4768
34.99691	539.4763
34.99866	539.5011
35.00246	539.4897
35.00229	539.5073
35.00293	539.5317
35.00554	539.5312
35.01046	539.5052
35.01118	539.5167
35.0121	539.541
35.01671	539.5581
35.0163	539.5617
35.02121	539.5664
35.02081	539.5461
35.02275	539.5716
35.02548	539.5659
35.02814	539.5601
35.02979	539.5601
35.03054	539.5685
35.03361	539.5928
35.0345	539.5985
35.036	539.5912
35.03689	539.6042
35.03993	539.6363
35.04089	539.6198
35.04434	539.6254
35.04663	539.6342
35.04467	539.6529
35.04714	539.6483
35.0517	539.6591
35.05234	539.6415
35.05439	539.6494
35.05711	539.6545
35.05729	539.6752
35.06077	539.671
35.06449	539.6778
35.06543	539.6813
35.06825	539.6897
35.06956	539.6933
35.07142	539.7083
35.07266	539.7358
35.07505	539.7208
35.07637	539.7146
35.07875	539.728
35.08099	539.7249
35.08512	539.7369
35.08736	539.7466
35.08893	539.7389
35.09102	539.741
35.09314	539.743
35.09421	539.755
35.09506	539.7482
35.09536	539.755
35.09817	539.7762
35.09938	539.7632
35.10321	539.7819
35.10575	539.7757
35.10776	539.7726
35.10984	539.7823
35.11282	539.8119
35.11477	539.8165
35.1189	539.8316
35.121	539.8254
35.11927	539.842
35.11974	539.8348
35.12238	539.8575
35.12458	539.8601
35.1271	539.857
35.13078	539.8492
35.13181	539.8441
35.13069	539.8534
35.13659	539.8622
35.13871	539.8611
35.13883	539.8725
35.13992	539.8886
35.14114	539.9036
35.14265	539.8974
35.14568	539.9238
35.1452	539.9269
35.15104	539.9435
35.15176	539.9388
35.1544	539.9462
35.1567	539.9528
35.16039	539.944
35.16176	539.9482
35.1628	539.9653
35.16627	539.9648
35.16699	539.9626
35.16661	539.9757
35.16845	539.9772
35.17135	539.9797
35.17158	539.9953
35.17491	540.0068
35.17662	540.0124
35.18014	540.0139
35.17939	540.0202
35.1837	540.0238
35.18871	540.0264
35.18901	540.0212
35.18917	540.0254
35.19172	540.0316
35.19577	540.0378
35.19631	540.0487
35.19632	540.0352
35.20201	540.0642
35.20188	540.0652
35.20327	540.0403
35.20651	540.058
35.20939	540.0829
35.21183	540.0829
35.2127	540.0688
35.2135	540.0963
35.21708	540.0938
35.22015	540.1083
35.22118	540.1248
35.22147	540.1165
35.22244	540.129
35.22292	540.1279
35.22452	540.1269
35.23025	540.129
35.23217	540.1321
35.23399	540.1342
35.23399	540.1481
35.2365	540.1429
35.241	540.16
35.24263	540.1523
35.24559	540.1627
35.24366	540.1678
35.24589	540.1689
35.24968	540.1735
35.25003	540.1911
35.25537	540.2036
35.25561	540.1989
35.25734	540.2046
35.25984	540.2092
35.26375	540.2134
35.26379	540.2212
35.26172	540.217
35.2651	540.2051
35.26887	540.2201
35.27368	540.2461
35.27691	540.2361
35.27593	540.2595
35.2776	540.2637
35.27966	540.2725
35.27959	540.2606
35.28007	540.2559
35.28229	540.2823
35.2863	540.2983
35.2894	540.2958
35.29266	540.2973
35.2935	540.299
35.29572	540.3102
35.29794	540.3076
35.29566	540.3185
35.29695	540.316
35.30352	540.3149
35.3065	540.3289
35.30393	540.316
35.30227	540.3356
35.30798	540.33
35.3115	540.3253
35.31547	540.3383
35.3196	540.3512
35.32104	540.3657
35.32058	540.3708
35.32202	540.3682
35.32436	540.3942
35.32312	540.3787
35.32128	540.3911
35.32639	540.3859
35.32377	540.3813
35.3292	540.3895
35.33245	540.4
35.33596	540.3921
35.34192	540.3978
35.34726	540.4247
35.34187	540.416
35.3409	540.4128
35.34594	540.4335
35.34965	540.4335
35.35124	540.4372
35.35424	540.473
35.34942	540.4755
35.35863	540.4755
35.36547	540.4631
35.36292	540.4615
35.36076	540.4854
35.36231	540.4901
35.36035	540.4761
35.36639	540.4537
35.36819	540.4683
35.3665	540.4948
35.37145	540.4921
35.37466	540.5092
35.37713	540.5014
35.38059	540.5092
35.3829	540.5217
35.38339	540.5149
35.38755	540.5367
35.38729	540.5424
35.3938	540.5527
35.39463	540.5429
35.39357	540.5616
35.39686	540.5651
35.39809	540.546
35.39979	540.5481
35.40168	540.5563
35.40577	540.5812
35.40499	540.5631
35.40427	540.5858
35.41574	540.576
35.40728	540.5823
35.41257	540.5776
35.41776	540.5838
35.41778	540.6154
35.41928	540.6165
35.4229	540.6216
35.42256	540.6324
35.42345	540.6371
35.42823	540.6537
35.42941	540.661
35.43124	540.648
35.43188	540.675
35.43455	540.6558
35.4374	540.66
35.43988	540.6589
35.44373	540.689
35.44583	540.6698
35.44645	540.6848
35.44969	540.6931
35.44825	540.6946
35.44999	540.6906
35.45058	540.7335
35.45237	540.7117
35.4555	540.718
35.45893	540.7278
35.45928	540.7361
35.46067	540.7382
35.46502	540.7625
35.46558	540.7543
35.46575	540.7501
35.46794	540.7465
35.47136	540.7817
35.47456	540.7672
35.47782	540.7656
35.47619	540.7827
35.47658	540.7921
35.48	540.7925
35.48532	540.804
35.48634	540.7967
35.48942	540.7982
35.49061	540.804
35.49188	540.8133
35.49398	540.8216
35.49811	540.819
35.49833	540.8289
35.49938	540.8366
35.50168	540.8289
35.50137	540.8345
35.50291	540.8345
35.50618	540.8423
35.5082	540.8522
35.50885	540.835
35.51201	540.8542
35.51381	540.8516
35.51834	540.8904
35.52221	540.8868
35.52177	540.8873
35.52386	540.9112
35.52504	540.9075
35.52757	540.9081
35.53014	540.9221
35.53111	540.9252
35.53304	540.9391
35.53512	540.9236
35.53691	540.9308
35.53947	540.9391
35.53867	540.9402
35.54056	540.9417
35.54548	540.9334
35.54785	540.9464
35.54832	540.9583
35.55091	540.9708
35.55321	540.9687
35.55346	540.9858
35.55675	540.993
35.55767	541.0091
35.55647	541.0034
35.55748	541.0112
35.56222	541.0154
35.56497	540.9956
35.56815	541.0417
35.56795	541.0106
35.57028	541.0376
35.57218	541.0361
35.57719	541.0319
35.57898	541.0345
35.58086	541.0474
35.57889	541.0604
35.58142	541.0521
35.58413	541.0593
35.589	541.0526
35.5889	541.0806
35.59098	541.0878
35.59444	541.0842
35.59597	541.0853
35.59819	541.0764
35.60086	541.1049
35.60139	541.1033
35.6017	541.1205
35.60365	541.1111
35.60714	541.1086
35.61149	541.1241
35.61194	541.1153
35.61627	541.1153
35.61853	541.1349
35.61599	541.1365
35.61752	541.1475
35.62189	541.165
35.62091	541.1733
35.62496	541.1759
35.62626	541.1754
35.62978	541.1977
35.62943	541.1821
35.63292	541.1832
35.63447	541.193
35.63627	541.194
35.63809	541.1961
35.64098	541.1909
35.64413	541.1956
35.6455	541.2152
35.64684	541.1966
35.64833	541.2173
35.65275	541.2272
35.65266	541.2215
35.65764	541.2215
35.65668	541.2376
35.65777	541.2567
35.66002	541.2603
35.6624	541.2567
35.66418	541.2562
35.6647	541.2753
35.66545	541.2718
35.66869	541.2749
35.67067	541.278
35.67255	541.2836
35.67629	541.2831
35.67838	541.2842
35.68	541.3022
35.68264	541.3209
35.68323	541.3251
35.68505	541.3044
35.68763	541.3271
35.69235	541.353
35.69308	541.3386
35.69341	541.3608
35.69463	541.3479
35.69923	541.3629
35.69987	541.3806
35.70139	541.3567
35.70407	541.3857
35.70544	541.3682
35.70694	541.3841
35.7078	541.3872
35.71127	541.3976
35.71335	541.4064
35.71462	541.4033
35.71911	541.4001
35.72037	541.4075
35.72017	541.4292
35.72303	541.423
35.72723	541.4323
35.72914	541.4246
35.73051	541.4515
35.73151	541.4525
35.73393	541.4619
35.73459	541.467
35.73694	541.4691
35.74012	541.4504
35.74128	541.4753
35.74125	541.4608
35.74422	541.4634
35.74537	541.4696
35.7476	541.4851
35.75139	541.4857
35.75377	541.4981
35.75545	541.4955
35.7564	541.5152
35.75889	541.5225
35.76084	541.5178
35.76197	541.5225
35.7654	541.5422
35.76823	541.5235
35.76788	541.5276
35.76828	541.551
35.77005	541.5432
35.77307	541.5442
35.77456	541.5504
35.77927	541.5701
35.77939	541.5779
35.77877	541.5602
35.7806	541.5939
35.78422	541.5779
35.78841	541.5981
35.7885	541.5919
35.79162	541.5975
35.79189	541.6059
35.79595	541.6235
35.79938	541.6214
35.79988	541.6281
35.80012	541.6302
35.80331	541.6307
35.8035	541.6411
35.80579	541.6343
35.81093	541.6255
35.81284	541.6458
35.81203	541.6499
35.81533	541.6587
35.81604	541.6525
35.81821	541.6603
35.82228	541.6624
35.82524	541.6992
35.82492	541.682
35.82841	541.6954
35.83076	541.7084
35.83158	541.7079
35.8345	541.7167
35.83467	541.7245
35.83506	541.7281
35.83835	541.7437
35.84115	541.7395
35.84306	541.7359
35.84532	541.7172
35.84714	541.7261
35.84745	541.725
35.84866	541.7385
35.85124	541.7385
35.85454	541.7634
35.85578	541.7768
35.85867	541.7944
35.86142	541.7722
35.86341	541.7805
35.86415	541.7845
35.86557	541.8048
35.86887	541.7913
35.87065	541.824
35.872	541.8157
35.87702	541.7971
35.87719	541.8182
35.87904	541.8182
35.87867	541.8203
35.88356	541.8281
35.88538	541.8405
35.88485	541.8426
35.88728	541.8535
35.89057	541.8566
35.89008	541.8809
35.89318	541.8582
35.89642	541.8788
35.89561	541.8804
35.90023	541.8835
35.90207	541.8928
35.90707	541.897
35.90891	541.9042
35.90958	541.8986
35.90956	541.9188
35.90997	541.9058
35.91255	541.9068
35.91535	541.9214
35.91546	541.911
35.91918	541.9354
35.91998	541.9441
35.92289	541.941
35.9236	541.9618
35.92546	541.9627
35.93093	541.9369
35.93218	541.9747
35.93308	541.9576
35.93511	541.9913
35.93892	542.0068
35.93815	541.9861
35.94379	542.0016
35.9446	542.0084
35.94481	542.0016
35.94704	542.0146
35.94817	542.0172
35.95045	542.0094
35.95355	542.0203
35.95524	542.0052
35.95338	542.0161
35.95786	542.0296
35.96488	542.0551
35.9655	542.0607
35.97076	542.0679
35.96914	542.0695
35.96827	542.0684
35.97139	542.0815
35.97496	542.1119
35.97196	542.087
35.97695	542.1031
35.97905	542.0917
35.98005	542.1073
35.98111	542.1021
35.98435	542.1161
35.98624	542.1213
35.99057	542.1068
35.99337	542.1281
35.99442	541.9285
35.99619	541.868
35.99817	541.9384
35.9963	541.9825
35.99876	542.0286
36.00298	542.0446
36.00299	542.0726
36.00384	542.0855
36.00711	542.0954
36.00964	542.1021
36.01159	542.1265
36.01158	542.1441
36.01563	542.1648
36.02116	542.1622
36.01979	542.1783
36.02105	542.1964
36.02667	542.1855
36.02809	542.2161
36.02277	542.2114
36.03082	542.2192
36.0331	542.2456
36.03327	542.2544
36.03242	542.2405
36.03813	542.2695
36.0413	542.2731
36.04087	542.2726
36.04403	542.271
36.04789	542.298
36.04873	542.2684
36.05104	542.2839
36.05397	542.272
36.05386	542.2907
36.05386	542.2995
36.05615	542.3021
36.05985	542.3083
36.06072	542.3083
36.06182	542.3161
36.06493	542.3207
36.06482	542.3218
36.06639	542.3519
36.07362	542.3399
36.07536	542.3637
36.07683	542.3441
36.07535	542.3415
36.079	542.3503
36.08303	542.3575
36.08258	542.3752
36.08303	542.3917
36.0872	542.3741
36.09106	542.3808
36.09138	542.3849
36.09155	542.3912
36.09544	542.413
36.0967	542.4094
36.09925	542.4274
36.10102	542.4047
36.10116	542.4103
36.10428	542.4414
36.1062	542.429
36.10912	542.4249
36.1111	542.4238
36.11388	542.4352
36.11482	542.4445
36.11591	542.4238
36.11729	542.4539
36.11986	542.4467
36.1193	542.4585
36.12321	542.444
36.12814	542.4662
36.13061	542.4539
36.13189	542.4668
36.13455	542.4802
36.13446	542.4979
36.13548	542.5098
36.13884	542.5104
36.13978	542.5201
36.1434	542.528
36.14744	542.5248
36.14906	542.5161
36.14911	542.5295
36.14943	542.5201
36.15172	542.5399
36.15192	542.5264
36.15263	542.529
36.15522	542.5439
36.15564	542.5554
36.15945	542.5549
36.16766	542.5368
36.17056	542.5528
36.17142	542.5725
36.17692	542.5543
36.17643	542.5859
36.17463	542.6129
36.174	542.6124
36.17864	542.585
36.18084	542.6149
36.18263	542.6171
36.18297	542.6217
36.18621	542.6269
36.18804	542.6108
36.1885	542.6238
36.19122	542.6465
36.19402	542.6378
36.19598	542.6465
36.19541	542.6512
36.19821	542.6667
36.20328	542.66
36.20285	542.6626
36.20481	542.6709
36.2065	542.6885
36.20752	542.6808
36.21024	542.6947
36.21272	542.6932
36.21484	542.6901
36.21798	542.7031
36.21846	542.7047
36.22093	542.7113
36.22372	542.7429
36.22739	542.7186
36.22593	542.7341
36.22713	542.7242
36.22928	542.7435
36.23232	542.7538
36.2378	542.7844
36.2377	542.7621
36.24148	542.761
36.24244	542.7678
36.24078	542.7761
36.24139	542.7844
36.2443	542.7808
36.24843	542.7745
36.25116	542.7994
36.25336	542.7957
36.25488	542.7797
36.2554	542.8019
36.25518	542.8015
36.25967	542.8144
36.26144	542.8361
36.26244	542.8134
36.26458	542.8376
36.26855	542.8528
36.27084	542.8507
36.27212	542.8678
36.27789	542.8455
36.28025	542.8703
36.28165	542.8823
36.28582	542.8901
36.28594	542.8828
36.27854	542.8994
36.28718	542.8875
36.2934	542.9077
36.29305	542.8978
36.29304	542.9056
36.29303	542.9222
36.2949	542.9289
36.29589	542.9247
36.29987	542.9294
36.30331	542.9429
36.30397	542.9439
36.30907	542.9553
36.31178	542.9579
36.31247	542.9429
36.3132	542.9569
36.31224	542.9843
36.31584	542.9776
36.31594	542.9766
36.31782	542.9828
36.32187	542.9812
36.3251	542.9776
36.33019	543.0071
36.32955	542.9993
36.32951	543.003
36.32962	543.0211
36.33173	543.0154
36.33466	543.0144
36.33613	543.0356
36.33835	543.0185
36.34164	543.0356
36.34327	543.0351
36.34569	543.0656
36.34776	543.0418
36.35015	543.0718
36.3512	543.0522
36.35311	543.0718
36.35351	543.0703
36.35704	543.0677
36.36023	543.0745
36.36307	543.0812
36.3655	543.0956
36.3673	543.1025
36.36884	543.1112
36.36857	543.105
36.36964	543.1154
36.371	543.1298
36.37351	543.1537
36.37279	543.1407
36.37582	543.1569
36.37648	543.145
36.37899	543.1656
36.38152	543.1615
36.38309	543.1724
36.38604	543.1672
36.38929	543.1641
36.39375	543.1755
36.39565	543.1869
36.39667	543.2107
36.39674	543.1957
36.39962	543.2143
36.40242	543.2004
36.40298	543.2211
36.40563	543.2175
36.40673	543.2464
36.41019	543.2303
36.41218	543.2599
36.41577	543.2475
36.41705	543.2651
36.41732	543.2667
36.41934	543.262
36.42342	543.2672
36.42364	543.2656
36.42468	543.2802
36.42731	543.2734
36.43155	543.2925
36.43491	543.278
36.43681	543.2874
36.43691	543.2952
36.43888	543.3081
36.43935	543.3226
36.44286	543.3201
36.44776	543.3185
36.44772	543.3185
36.44841	543.3465
36.44899	543.3465
36.45012	543.3516
36.4539	543.3408
36.45599	543.3439
36.45918	543.3682
36.45996	543.3671
36.46128	543.3568
36.46093	543.3723
36.46475	543.3474
36.4659	543.3842
36.46796	543.3827
36.46941	543.3931
36.47155	543.3889
36.47377	543.4086
36.47426	543.4138
36.47772	543.4215
36.48087	543.4158
36.48034	543.4262
36.47633	543.4236
